index,x,y,stamp_sec,stamp_nanosec
123,1.7451564013574887,2.0069820578585222,621,100000000
124,1.746050731135441,2.024814132970781,621,100000000
125,1.7463960045919578,2.042668006353454,621,100000000
126,1.7465233201150951,2.060524604519929,621,100000000
127,1.7460636057389043,2.0783752081620395,621,100000000
128,1.745356933059917,2.0962170924959844,621,100000000
129,1.7438468331062182,2.114003936197134,621,100000000
130,1.7421294390321096,2.13177007154139,621,100000000
131,1.7396555644696556,2.149438114668783,621,100000000
132,1.7371288910283522,2.16709798344477,621,100000000
133,1.7341872392067301,2.184687552798672,621,100000000
134,1.7311930485992588,2.2022667679741272,621,100000000
135,1.7298552602575685,2.2200688704645666,621,100000000
136,1.7276382275318833,2.237774515608424,621,100000000
137,1.7230361420029905,2.2549684463543094,621,100000000
138,1.7183529074583297,2.27213839900274,621,100000000
139,1.7135600437144802,2.2892751092887886,621,100000000
140,1.7089895594849978,2.3064783042996004,621,100000000
141,1.704644966025372,2.3237458042081345,621,100000000
142,1.7003655258620607,2.341030742732999,621,100000000
143,1.696298451632644,2.35837235676094,621,100000000
144,1.6922927593510528,2.375729229578172,621,100000000
145,1.6888428858088789,2.3932168920178873,621,100000000
146,1.6855850909466576,2.4107448812578696,621,100000000
147,1.6825905101996868,2.428324096433325,621,100000000
148,1.6802602069728239,2.446013392874371,621,100000000
149,1.678177382234756,2.46373702159132,621,100000000
150,1.6766476452596129,2.4815222304221884,621,100000000
151,1.6752873588734873,2.4993221530855867,621,100000000
152,1.6743646789586153,2.5171531382843244,621,100000000
153,1.6735098833165503,2.534987938180385,621,100000000
154,1.6729657687620998,2.5528358170386944,621,100000000
155,1.6724386902991009,2.5706842408537636,621,100000000
156,1.6721274890254874,2.5885386591931967,621,100000000
157,1.671731497434115,2.6063908977055887,621,100000000
158,1.6713163890072975,2.62424259126122,621,100000000
159,1.6706972376225608,2.642088290292487,621,100000000
160,1.669940627087716,2.6599279947993915,621,100000000
161,1.668762275754572,2.6777420863385584,621,100000000
162,1.6731093400976909,2.695009041290332,621,100000000
163,1.6779788012298218,2.712121773478925,621,100000000
164,1.6915625482556327,2.722909192550105,621,100000000
165,1.7022595230826663,2.7368121294202217,621,100000000
166,1.702552777939331,2.7546665477596552,621,100000000
167,1.7029088452553165,2.7725198761855676,621,100000000
168,1.7030939014242894,2.7903759293952817,621,100000000
169,1.7032940429872196,2.808231982604996,621,100000000
170,1.7034153763713737,2.8260885807714704,621,100000000
171,1.7035432120805098,2.8439451789379455,621,100000000
172,1.703635805188246,2.8618023220611803,621,100000000
173,1.703732429737471,2.879658920227655,621,100000000
174,1.703811367962746,2.8975160633508903,621,100000000
175,1.7038942075830104,2.915372661517365,621,100000000
176,1.703967553808801,2.9332298046406,621,100000000
177,1.7040450615225806,2.9510869477638346,621,100000000
178,1.7041181476553722,2.9689435459303093,621,100000000
179,1.7041959154621509,2.9868006890535446,621,100000000
180,1.704272382803933,3.0046578321767794,621,100000000
181,1.7043539219592008,3.022514430343254,621,100000000
182,1.707373991820099,3.0400892858646267,621,100000000
183,1.710428654049899,3.0576576019048747,621,100000000
184,1.7134596478167663,3.075229732642445,621,100000000
185,1.716529395440523,3.0927953238988914,621,100000000
186,1.7195879590653118,3.110362550025619,621,100000000
187,1.7226878774769827,3.1279216018009413,621,100000000
188,1.725785845191159,3.145481743489784,621,100000000
189,1.7289259479712156,3.1630331658704605,621,100000000
190,1.732069822099761,3.180584043294378,621,100000000
191,1.7352554411546879,3.1981262014101293,621,100000000
192,1.7386415919120435,3.215627487768854,621,100000000
193,1.7420432182028551,3.233125504387017,621,100000000
194,1.7454280684952148,3.2506267907457413,621,100000000
195,1.748831255344022,3.268124807363904,621,100000000
196,1.7522486172612883,3.285619009284744,621,100000000
197,1.7556627280160646,3.303114301119105,621,100000000
198,1.759093224629794,3.3206063232129037,621,100000000
199,1.7625242414295217,3.338097800349942,621,100000000
200,1.7659733346926982,3.355585462789658,621,100000000
201,1.769426069257864,3.3730725802726136,621,100000000
202,1.7728970103329784,3.390555883058247,621,100000000
203,1.7763924001500229,3.4080331913195163,621,100000000
204,1.779889740664562,3.4255104995807852,621,100000000
205,1.7833825295516137,3.4429888977555754,621,100000000
206,1.786879740019653,3.4604662060168447,621,100000000
207,1.7929880241072556,3.477136978272792,621,100000000
208,1.797061340568654,3.4944769574304524,621,100000000
209,1.7980218640149184,3.512305762802149,621,100000000
210,1.7988316635681119,3.530142742525251,621,100000000
211,1.7989518265337696,3.547999340691726,621,100000000
212,1.7987900486882304,3.5658559388582005,621,100000000
213,1.7902543166385416,3.5813125474520815,621,100000000
214,1.7782684509536795,3.5940094950115378,621,100000000
215,1.7670722276145683,3.607474286646331,621,100000000
216,1.783352618856699,3.612764181919074,621,100000000
217,1.7981931352549307,3.621548339939198,621,100000000
218,1.810779945814581,3.6335897045159498,621,100000000
219,1.8148895452493763,3.650920419408684,621,100000000
220,1.823436201205034,3.666370488521441,621,100000000
221,1.8216755016465487,3.6841322642116148,621,100000000
222,1.8154332696643278,3.7007485407915266,621,100000000
223,1.813912505897659,3.718534839535916,621,100000000
224,1.8118012009761726,3.7362541085987817,621,100000000
225,1.8116309701081574,3.7541107067652564,621,100000000
226,1.8113089749750744,3.7719645801479293,621,100000000
227,1.8108292334379408,3.78981463883328,621,100000000
228,1.8102219162846707,3.8076603378645473,621,100000000
229,1.8096311150368534,3.8255065818525753,621,100000000
230,1.8089166395678882,3.8433484661865207,621,100000000
231,1.8081706928460126,3.861188170693424,621,100000000
232,1.8072933991595117,3.879021880675964,621,100000000
233,1.8063265034347653,3.8968501410909004,621,100000000
234,1.805161676937583,3.914665322543588,621,100000000
235,1.8039900880224198,3.9324805039962762,621,100000000
236,1.8025759623854474,3.950276067005592,621,100000000
237,1.8009926462524573,3.968055826268857,621,100000000
238,1.7991435150742237,3.985807792737343,621,100000000
239,1.7971052962855292,4.003536871021895,621,100000000
240,1.7947558762232205,4.0212234426791404,621,100000000
241,1.7919713205731513,4.038840804827821,621,100000000
242,1.788739925150355,4.056374243635405,621,100000000
243,1.7846746715719335,4.0737158576633465,621,100000000
244,1.7800602316255763,4.090906518668671,621,100000000
245,1.7751841381219644,4.108017071030223,621,100000000
246,1.7699982738562343,4.12502789630463,621,100000000
247,1.764739323457713,4.142013653568061,621,100000000
248,1.759690788295592,4.159069710253577,621,100000000
249,1.7545002423558753,4.176078900657704,621,100000000
250,1.7493035842306766,4.193085911234789,621,100000000
251,1.7440303287171954,4.210066763887378,621,100000000
252,1.7387315840897872,4.22703944218856,621,100000000
253,1.733417363928923,4.244006670922139,621,100000000
254,1.728183122365331,4.261001147493736,621,100000000
255,1.7230365321424896,4.278024506773631,621,100000000
256,1.718066935205644,4.295106176426884,621,100000000
257,1.71326522829982,4.3122401619291315,621,100000000
258,1.7087120402547882,4.3294482615507865,621,100000000
259,1.7043719984226493,4.3467168513728405,621,100000000
260,1.7000381988224929,4.363987076065176,621,100000000
261,1.6956564120639728,4.381244221795264,621,100000000
262,1.6912668225154752,4.398499187698308,621,100000000
263,1.6868248242276267,4.415739439768824,621,100000000
264,1.6823665701273245,4.432974787228496,621,100000000
265,1.677854086636677,4.450194875898879,621,100000000
266,1.6733210557990879,4.4674089700448985,621,100000000
267,1.668743419012126,4.484609985228669,621,100000000
268,1.6641659122716632,4.5018115453692,621,100000000
269,1.6595564140922918,4.519003296288044,621,100000000
270,1.6549411938669367,4.5361934123366074,621,100000000
271,1.6502916413656794,4.553373174206723,621,100000000
272,1.6456113978905096,4.570544216768675,621,100000000
273,1.6409158089283835,4.587710354719783,621,100000000
274,1.6361888787598464,4.604867228405965,621,100000000
275,1.631458697428819,4.6220230121786265,621,100000000
276,1.626708618983348,4.639172801426923,621,100000000
277,1.6219521682593951,4.6563204108481795,621,100000000
278,1.617173739677005,4.673461480788311,621,100000000
279,1.612386207839641,4.690599825944641,621,100000000
280,1.607575397678843,4.707731086663086,621,100000000
281,1.6027537936585756,4.72485907764097,621,100000000
282,1.5979160638723542,4.741981619051249,621,100000000
283,1.5930750829236422,4.7591036155047695,621,100000000
284,1.5882173259764778,4.776220162390684,621,100000000
285,1.583354107076329,4.793335074406319,621,100000000
286,1.5784729417592316,4.81044453685435,621,100000000
287,1.5735843637916551,4.82755127451858,621,100000000
288,1.5686766689886324,4.844652562615206,621,100000000
289,1.5637667633951176,4.861752760798311,621,100000000
290,1.55884333296564,4.878848599327333,621,100000000
291,1.5539165213271724,4.8959433479428345,621,100000000
292,1.548975144480747,4.913033736904254,621,100000000
293,1.5440288258673343,4.930122490995392,621,100000000
294,1.5390670317204664,4.947206340475686,621,100000000
295,1.5340909324586396,4.964285830301898,621,100000000
296,1.5,5.0,621,100000000
